"ID_MESA","HAB","INHAB","BL","NU","MAS","CC","Creemos","FPV","PAN_BOL","VV"
"100320207290060443",220,"6",10,15,74,82,15,12,12,195
"100320722342565409",38,"0",3,3,14,15,0,3,0,32
"100320735380000106",220,"7",12,7,77,83,14,14,13,201
"100320207292503621",220,"2",10,12,68,87,9,14,20,198
"100320142162572501",67,"0",6,5,26,21,2,2,5,56
"100320309710104711",220,"2",11,11,64,88,13,16,17,198
"100320927730000806",137,"5",6,8,50,50,7,8,8,123
"100320207290260305",220,"3",4,16,76,77,12,16,19,200
"110111236132506604",220,"0",11,14,66,80,21,14,14,195
"100320725200700302",220,"1",14,6,74,77,17,12,20,200
"100320722340702405",220,"3",14,8,76,69,16,20,17,198
"100320203232560402",21,"0",1,3,5,9,1,2,0,17
"100320722343203416",220,"8",11,8,72,72,24,16,17,201
"100320722430000206",220,"1",16,8,68,82,15,19,12,196
"100320722340702101",220,"4",12,12,73,84,14,10,15,196
"100320308210017429",220,"4",11,8,94,66,19,9,13,201
"100320722340302101",220,"9",5,10,70,79,22,15,19,205
"100320207290070125",220,"7",13,9,57,80,15,18,28,198
"100320724422105303",220,"0",8,9,72,88,11,13,19,203
"100320515350010005",220,"8",14,13,69,76,21,13,14,193
"100320207292505504",220,"0",9,12,78,74,16,13,18,199
"100320207290190513",220,"5",13,13,66,86,11,18,13,194
"100320208203004603",220,"0",10,8,78,90,11,8,15,202
"100320342442591601",225,"0",15,14,79,72,12,20,13,196
"100320619530000417",220,"18",15,14,71,78,12,16,14,191
"100320127940051610",220,"3",10,11,62,83,16,18,20,199
"100320308210022409",220,"1",18,7,77,77,12,14,15,195
"100320722341104802",220,"4",11,14,88,73,12,8,14,195
"100320203700276903",220,"9",13,8,80,77,15,12,15,199
"100320308210017101",220,"0",8,16,82,69,14,15,16,196
"100320722860400109",220,"11",8,10,70,90,18,13,11,202
"110672937722509710",220,"19",10,16,72,73,15,17,17,194
"100320207290110108",220,"4",15,10,71,75,14,20,15,195
"100320308210018736",220,"6",8,9,73,75,19,15,21,203
"100320724433205710",220,"8",14,10,70,71,18,17,20,196
"100320420590010006",220,"1",11,14,67,80,15,13,20,195
"100320308210019133",220,"4",14,13,60,86,21,14,12,193
"100320208200130314",220,"3",7,13,72,76,15,18,19,200
"100320723291300610",220,"6",3,12,80,78,11,19,17,205
"100320722551104114",193,"2",11,10,73,58,10,6,25,172
"100320207290160218",220,"6",15,7,74,82,12,17,13,198
"100320308210022914",220,"0",20,8,83,67,17,16,9,192
"100320722340801609",220,"4",13,13,79,74,17,13,11,194
"100320207290060822",220,"9",11,13,85,64,15,18,14,196
"100320207290010403",220,"0",7,7,75,81,21,13,16,206
"100320722340401707",220,"3",16,14,76,64,25,19,6,190
"100320827840000501",220,"9",9,11,77,68,25,17,13,200
"100320722340500908",220,"0",9,6,76,76,20,16,17,205
"100320309730100927",220,"2",13,15,56,88,11,17,20,192
"100320207292503618",220,"2",5,8,84,83,7,15,18,207
"100320207290303201",220,"5",13,13,65,71,27,19,12,194
"100320309342504905",220,"7",9,11,75,71,17,18,19,200
"100320309380901708",220,"5",11,12,67,81,20,14,15,197
"100320420590009704",220,"6",14,9,80,87,9,10,11,197
"100320514943112603",220,"5",9,14,64,77,18,17,21,197
"100320722340700118",220,"12",14,8,71,66,27,20,14,198
"100320722342567710",220,"10",12,9,74,75,23,10,17,199
"100320310422593206",220,"4",12,11,71,84,10,20,12,197
"100320420592504602",220,"0",16,13,88,62,16,11,14,191
"100320207290220709",220,"6",15,14,69,67,19,16,20,191
"100320309770101226",220,"1",3,5,84,89,10,17,12,212
"100320309710104728",220,"4",14,10,75,71,17,13,20,196
"110111036112517503",220,"76",8,9,66,82,16,19,20,203
"100320528410047901",105,"0",2,10,42,25,8,4,14,93
"100320227670291267",220,"4",14,10,68,77,16,15,20,196
"100320514940004007",220,"4",10,11,80,77,17,15,10,199
"100320207292559404",220,"2",8,11,59,87,16,20,19,201
"100320722341109303",220,"0",12,10,73,74,19,17,15,198
"100320825402557401",220,"0",9,12,82,71,18,14,14,199
"100320112890000101",220,"7",16,10,78,62,19,18,17,194
"100320420590009603",220,"4",16,7,75,69,19,18,16,197
"100320308210011407",220,"8",10,9,75,78,19,11,18,201
"100320516140018502",220,"8",9,9,87,68,20,13,14,202
"100320309740104913",220,"8",14,10,77,74,20,13,12,196
"100320724422105022",220,"5",14,11,73,74,13,11,24,195
"100320722340701414",220,"3",13,11,75,65,18,19,19,196
"100320722502541408",220,"0",14,9,77,68,24,17,11,197
"110111036112518906",94,"71",2,3,39,30,5,5,10,89
"100320207290250425",220,"6",8,13,72,82,20,17,8,199
"100320208200100303",220,"1",7,19,77,66,11,21,19,194
"100320722341001807",220,"4",11,11,81,74,14,14,15,198
"100320722541102519",220,"2",5,6,85,72,20,18,14,209
"100320310560123402",220,"1",14,8,73,76,18,13,18,198
"100320208200190636",220,"2",7,10,82,77,14,12,18,203
"110111041302506010",220,"21",13,10,73,67,22,21,14,197
"100320420590009109",220,"0",12,10,85,72,19,9,13,198
"100320309740105113",220,"4",14,12,74,72,18,16,14,194
"100320207290040406",220,"3",10,10,79,64,18,24,15,200
"100320308210019003",220,"5",8,11,78,72,18,14,19,201
"100320825590000106",220,"15",13,9,75,78,7,18,20,198
"100320420840000302",220,"4",10,11,67,72,28,12,20,199
"100320420592503001",220,"7",12,9,75,73,17,19,15,199
"100320341252554203",220,"3",9,16,69,68,19,23,16,195
"100320626802571003",220,"5",16,9,67,83,18,10,17,195
"100320208200240420",220,"2",12,9,77,71,20,10,21,199
"100320308210023402",220,"1",12,10,64,85,20,15,14,198
"100320207292548001",220,"1",9,10,64,81,21,18,17,201
"100320127940021919",220,"4",9,7,80,68,20,18,18,204
"100320722992401601",220,"6",10,9,64,84,19,17,17,201
"100320825960000208",220,"6",10,10,79,80,10,19,12,200
"100320200970236302",224,"3",14,8,76,79,12,18,17,202
"100320722340501603",220,"5",7,12,77,75,22,12,15,201
"110457038132513801",42,"1",2,0,11,18,2,3,6,40
"100320934282502801",96,"1",2,3,39,39,5,3,5,91
"100320204870266601",220,"1",8,6,72,89,13,12,20,206
"100320421180000201",220,"1",11,9,77,74,13,19,17,200
"100320934020000101",51,"0",0,7,16,18,3,6,1,44
"100320722340501313",220,"5",14,6,77,76,17,12,18,200
"100320626800006906",220,"8",17,17,77,66,11,22,10,186
"100320514943112407",220,"1",13,9,85,71,10,13,19,198
"100320203290291403",220,"3",6,17,77,75,14,15,16,197
"100320207290060431",220,"1",10,10,83,69,16,18,14,200
"100320205240227002",220,"0",7,11,79,71,17,19,16,202
"100320206120000201",220,"0",11,8,71,90,10,12,18,201
"100320308210012310",220,"2",10,17,69,71,16,18,19,193
"100320626803106105",220,"7",14,8,79,82,10,13,14,198
"100320113050000102",220,"2",17,5,73,84,8,18,15,198
"100320927732503305",220,"5",14,11,85,64,19,12,15,195
"100320207290170806",220,"4",10,9,79,64,18,20,20,201
"100320734252505201",219,"5",10,11,67,76,19,17,19,198
"100320309342504414",220,"3",9,13,62,87,19,18,12,198
"100320309730100928",220,"1",15,10,75,74,16,12,18,195
"100320309390901905",220,"0",12,13,79,74,12,18,12,195
"100320208202560305",220,"0",12,10,88,58,12,26,14,198
"100320205460226103",67,"0",3,4,21,24,6,3,6,60
"100320308210018710",220,"6",15,12,85,64,12,13,19,193
"112137738202612003",220,"24",12,9,81,70,13,19,16,199
"100320207290200124",220,"2",13,9,76,73,18,15,16,198
"100320722342543002",220,"0",12,15,74,72,14,19,14,193
"100320927732502908",220,"6",11,13,74,68,18,15,21,196
"100320207290250206",220,"6",11,10,71,74,13,23,18,199
"110621336142530110",220,"59",13,11,72,84,9,16,15,196
"100320207290200412",220,"4",5,12,78,77,13,16,19,203
"100320825263201202",220,"2",8,11,74,90,11,10,16,201
"100320127940041003",220,"3",10,10,82,77,9,18,14,200
"100320619300000807",220,"4",12,8,79,78,14,14,15,200
"100320514942502704",220,"5",11,17,70,70,20,17,15,192
"100320724422101301",220,"6",12,14,64,79,18,15,18,194
"100320127940040316",220,"6",9,11,89,62,15,16,18,200
"100320308210018304",220,"6",19,12,73,82,12,11,11,189
"100320724361500710",220,"2",14,16,69,62,20,20,19,190
"100320203230297006",220,"0",16,17,71,65,18,17,16,187
"100320724002555713",61,"1",2,2,16,24,5,6,6,57
"100320309452590601",220,"0",13,9,70,78,17,17,16,198
"100320722341105804",198,"2",9,9,79,58,13,15,15,180
"100320309520903115",220,"7",19,10,65,84,17,11,14,191
"100320722340501612",220,"0",8,10,82,79,8,14,19,202
"100320518410046602",220,"13",10,10,81,67,19,20,13,200
"100320207290101015",220,"4",6,17,79,78,15,17,8,197
"100320207290050525",220,"4",13,6,71,86,22,9,13,201
"100320203080252314",220,"3",13,16,74,76,18,9,14,191
"100320308210022607",96,"0",3,4,24,43,10,6,6,89
"100320728700405402",41,"0",2,5,14,14,2,3,1,34
"100320722341002418",220,"3",10,10,63,85,22,18,12,200
"100320207290260111",220,"7",11,11,76,74,16,15,17,198
"100320208200010140",220,"1",9,6,84,75,16,12,18,205
"100320514942503710",220,"5",12,11,81,70,14,19,13,197
"100320308210018731",220,"8",12,14,66,87,13,15,13,194
"100320309710105123",220,"2",8,14,93,55,14,22,14,198
"100320626803105304",220,"4",9,6,80,78,16,18,13,205
"100320722340402102",220,"5",8,9,75,84,8,18,18,203
"100320515500011806",135,"9",6,10,46,45,6,12,10,119
"100320309700905105",220,"3",8,11,86,64,20,16,15,201
"100320619570000803",220,"6",14,11,76,72,17,13,17,195
"100320308210019410",220,"5",14,11,75,65,20,17,18,195
"100320722650500105",220,"3",10,10,83,75,10,17,15,200
"100320328040121113",220,"1",12,9,62,68,15,31,23,199
"100320911180002001",220,"11",7,9,85,72,15,19,13,204
"110111036112516002",220,"32",8,13,80,75,19,13,12,199
"100320626803116102",220,"6",11,12,81,73,17,12,14,197
"100320632700000108",220,"7",9,11,71,80,11,18,20,200
"100320722340702703",220,"5",12,15,60,85,18,17,13,193
"110111236132506610",220,"41",15,10,74,67,19,17,18,195
"100320724512102337",220,"3",15,8,65,78,14,15,25,197
"100320309342503611",220,"4",15,6,81,75,14,15,14,199
"100320514980005301",220,"15",14,6,76,72,15,11,26,200
"100320309710104714",220,"4",7,17,66,89,14,14,13,196
"110671736182507627",220,"23",11,7,84,64,12,19,23,202
"100320722341109302",220,"1",13,8,65,92,13,11,18,199
"100320114230000102",73,"3",6,2,25,23,6,4,7,65
"100320735382546302",220,"0",7,4,72,77,29,12,19,209
"100320206062580005",220,"2",9,4,86,88,14,13,6,207
"100320631620000305",220,"4",13,11,83,71,13,17,12,196
"100320308210015306",220,"7",6,14,90,68,10,17,15,200
"100320140102532501",93,"1",2,10,29,34,6,7,5,81
"100320723171802902",220,"6",8,11,69,76,20,15,21,201
"100320722340802612",220,"1",8,11,69,82,19,18,13,201
"100320723911400702",220,"13",11,12,74,71,17,21,14,197
"100320227670291207",220,"1",11,7,67,82,12,22,19,202
"100320825260000801",220,"1",10,14,77,70,14,17,18,196
"100320420593103205",220,"3",12,10,86,75,9,13,15,198
"100320733211103705",220,"1",11,13,71,77,15,11,22,196
"100320205502579201",233,"4",17,11,81,76,19,17,12,205
"100320308210018118",220,"7",17,9,72,75,17,16,14,194
"100320309100700302",220,"3",14,12,83,68,9,15,19,194
"100320722340100711",220,"6",15,13,78,71,12,12,19,192
"100320208200160311",220,"3",10,10,65,84,25,17,9,200
"100320309710105104",220,"0",10,13,68,79,15,17,18,197
"100320208203004705",220,"1",11,11,68,81,15,17,17,198
"100320203690292302",220,"3",14,10,75,81,11,14,15,196
"100320534970000101",93,"4",7,5,34,24,8,6,9,81
"100320310762503618",220,"5",11,13,77,70,15,17,17,196
"100320207290060316",220,"2",8,11,65,88,15,15,18,201
"110671736182507619",220,"68",10,12,79,71,13,18,17,198
"100320310422593207",220,"0",7,12,75,75,13,15,23,201
"100320208200240259",220,"4",13,6,74,81,14,14,18,201
"100320207290240601",220,"4",11,15,62,74,20,22,16,194
"100320308210013706",220,"4",11,10,82,78,13,16,10,199
"100320518020039701",55,"0",4,2,20,15,4,4,6,49
"100320635070000202",91,"1",2,5,36,32,8,5,3,84
"100320722341105013",220,"2",19,13,69,64,16,23,16,188
"100320723171803007",220,"1",18,8,64,80,12,19,19,194
"100320113310000104",220,"2",15,6,72,86,10,17,14,199
"100320207290050406",220,"5",8,10,78,75,14,18,17,202
"100320208202502837",227,"2",9,13,89,65,21,10,20,205
"100320208203004815",222,"1",9,9,75,87,15,17,10,204
"100320518040039901",195,"4",11,8,73,61,17,14,11,176
"100320722460100413",220,"5",9,15,81,72,16,13,14,196
"100320309342548303",220,"0",10,7,79,89,11,8,16,203
"110111036112517411",220,"33",15,12,75,68,21,18,11,193
"100320134210000101",220,"6",10,9,68,81,17,19,16,201
"100320420592562802",220,"0",13,12,78,74,17,13,13,195
"100320724512102309",220,"4",9,5,80,76,16,23,11,206
"100320207210255005",129,"5",9,9,37,49,12,5,8,111
"100320308210011414",220,"3",9,16,77,84,9,16,9,195
"100320619493106801",220,"19",9,14,84,74,14,12,13,197
"100320514940002704",220,"3",13,6,67,87,11,17,19,201
"100320827840001001",220,"9",15,5,72,76,13,15,24,200
"100320722340702606",115,"8",9,6,36,45,6,6,7,100
"100320724422101204",220,"9",11,9,75,75,23,12,15,200
"100320724981900301",220,"1",15,8,72,78,14,20,13,197
"100320207290020405",220,"2",19,7,62,85,9,19,19,194
"100320308212547808",220,"0",9,9,80,75,21,12,14,202
"100320827863202008",190,"4",13,9,59,71,11,14,13,168
"100320420593101508",220,"1",8,14,82,72,14,14,16,198
"100320309540903302",220,"4",9,7,66,83,19,18,18,204
"100320722340201910",220,"5",12,9,80,75,14,11,19,199
"100320205220235901",173,"2",4,12,65,54,12,13,13,157
"100320722340300308",220,"4",10,8,77,75,21,12,17,202
"100320207290240109",220,"3",16,17,66,73,9,20,19,187
"100320724361500715",220,"11",9,14,61,77,16,19,24,197
"100320722340802312",220,"5",14,9,82,67,17,18,13,197
"100320724570102902",220,"2",7,12,75,70,11,25,20,201
"110671636172507321",220,"49",9,12,79,72,18,18,12,199
"100320207292559504",220,"0",10,8,75,75,20,17,15,202
"100320208200190705",220,"5",9,15,73,68,18,13,24,196
"100320722340000545",220,"5",13,5,88,58,18,21,17,202
"100320723911400711",220,"7",8,7,78,81,15,18,13,205
"100320207290040102",220,"2",7,16,70,75,14,19,19,197
"100320208200190107",220,"0",8,13,67,85,13,19,15,199
"100320207292504710",220,"6",9,13,69,78,19,14,18,198
"100320308210012908",220,"4",12,10,82,65,17,20,14,198
"100320420593101701",220,"4",16,9,68,77,12,22,16,195
"100320207290010308",220,"3",9,14,74,83,12,16,12,197
"100320207290050635",220,"3",8,7,79,82,15,13,16,205
"110112141472519301",220,"17",12,11,79,69,14,22,13,197
"100320207292503410",220,"1",10,8,67,85,11,19,20,202
"100320825262503112",220,"1",10,9,86,66,17,15,17,201
"100320113880000101",220,"13",11,9,82,77,9,19,13,200
"100320308210015304",220,"5",11,7,85,61,15,20,21,202
"100320724301501609",220,"10",18,11,67,73,15,12,24,191
"100320342052565201",220,"0",15,16,73,66,17,16,17,189
"100320208200100112",220,"4",7,7,74,71,11,20,30,206
"100320207290300211",220,"3",8,6,81,83,8,23,11,206
"100320422060000201",65,"1",5,4,19,23,5,5,4,56
"100320515300008801",220,"1",9,11,57,87,22,20,14,200
"100320722652500210",220,"9",14,14,59,76,17,19,21,192
"100320309342503617",227,"10",6,15,80,69,13,30,14,206
"100320514940057313",220,"5",10,6,80,70,18,13,23,204
"100320539420000101",220,"1",14,5,82,60,21,14,24,201
"100320207290060836",166,"0",5,13,53,57,9,14,15,148
"100320208200260128",220,"2",9,8,79,75,13,18,18,203
"100320722340900807",220,"6",14,15,67,64,23,14,23,191
"100320722342541902",220,"0",11,11,77,70,14,15,22,198
"100320205000267701",220,"2",12,7,66,81,21,16,17,201
"100320722340000926",220,"8",12,5,80,77,16,13,17,203
"100320723910406305",220,"2",6,13,76,82,13,12,18,201
"100320515690013903",220,"5",9,11,82,61,21,18,18,200
"100320825263201303",220,"5",13,11,73,66,15,17,25,196
"100320722340602002",220,"4",14,6,86,75,15,14,10,200
"100320309210701402",220,"1",9,9,70,90,13,14,15,202
"100320626800008904",220,"7",13,4,88,64,10,20,21,203
"100320420950000202",183,"0",11,8,66,59,17,12,10,164
"100320310380121302",220,"1",7,8,66,88,15,17,19,205
"100320827840001403",220,"0",11,14,73,76,15,17,14,195
"100320722340501811",220,"3",8,4,60,95,15,20,18,208
"100320927732502910",220,"6",7,9,89,73,13,14,15,204
"100320203610297706",220,"3",12,10,74,81,15,12,16,198
"100320207290130122",220,"3",10,8,72,78,11,21,20,202
"100320722980401405",220,"3",9,9,77,72,16,22,15,202
"100320309730100905",220,"3",15,12,74,75,11,20,13,193
"100320114740000106",137,"4",6,9,46,47,6,11,12,122
"100320206540231402",220,"4",6,8,74,81,21,15,15,206
"100320308210023713",220,"2",15,6,78,70,15,21,15,199
"100320825260001301",220,"3",7,13,65,89,13,23,10,200
"100320308210013313",220,"4",6,9,70,84,17,15,19,205
"100320203600299314",220,"4",17,11,82,67,16,11,16,192
"100320722340600116",220,"3",8,12,88,61,21,15,15,200
"100320516850026501",192,"10",9,10,64,65,9,16,19,173
"100320735380000702",220,"2",10,12,72,72,25,11,18,198
"100320207290220405",220,"8",6,11,71,85,13,11,23,203
"100320208200260145",220,"2",13,14,72,76,14,16,15,193
"100320516910027101",153,"2",12,11,43,54,7,16,10,130
"100320825260001107",220,"7",9,8,78,70,22,16,17,203
"100320208200120418",220,"1",12,11,73,68,18,16,22,197
"100320825590000303",220,"14",9,14,74,81,13,15,14,197
"100320203230297626",220,"3",9,9,77,74,12,15,24,202
"100320723680401604",97,"1",7,3,29,32,8,11,7,87
"100320127940012402",220,"9",8,11,68,75,19,17,22,201
"100320723402200402",220,"4",12,11,74,70,14,23,16,197
"100320626800009703",220,"4",14,9,94,68,11,10,14,197
"100320722341000114",220,"3",10,7,78,77,17,16,15,203
"100320722591101007",220,"1",11,19,62,84,17,13,14,190
"100320626803106102",220,"3",8,8,59,100,14,15,16,204
"100320309760101207",220,"0",12,8,78,78,13,16,15,200
"100320518210042002",220,"18",12,12,80,73,12,16,15,196
"100320722340701324",220,"4",10,13,75,72,20,16,14,197
"100320205470280907",180,"7",8,16,64,55,11,10,16,156
"100320825400001513",220,"8",9,15,91,69,11,7,18,196
"100320206550227502",122,"4",10,6,41,40,7,11,7,106
"100320827840000507",220,"8",10,11,69,78,16,17,19,199
"100320308210018523",220,"3",12,10,84,68,22,12,12,198
"100320328040121124",220,"3",15,12,71,70,18,14,20,193
"100320309230800212",220,"12",13,12,85,72,17,10,11,195
"100320208200130108",220,"3",12,15,71,79,15,16,12,193
"100320308210023004",220,"0",9,14,73,79,14,17,14,197
"100320308210016527",220,"8",10,12,78,80,16,12,12,198
"100320127942552602",220,"11",5,11,68,90,14,18,14,204
"100320308210013129",220,"2",10,6,84,81,10,16,13,204
"100320208200170115",25,"0",0,2,8,7,2,2,4,23
"100320309590905320",220,"4",8,13,71,85,12,16,15,199
"100320722820501703",220,"4",18,10,65,80,14,13,20,192
"100320308210023715",220,"0",9,5,78,88,14,13,13,206
"100320722341105114",220,"6",11,14,87,77,13,7,11,195
"100320308210011902",220,"7",6,15,76,74,13,24,12,199
"100320127940051219",220,"5",10,10,60,85,15,20,20,200
"100320342622594802",220,"0",8,13,63,85,20,10,21,199
"100320626800011210",220,"5",11,9,80,72,15,12,21,200
"100320722340302202",220,"4",9,11,70,77,14,17,22,200
"100320420593100504",220,"4",13,11,69,87,16,10,14,196
"100320722340401608",220,"11",14,13,61,79,11,18,24,193
"100320541682556101",196,"0",7,12,65,62,9,22,19,177
"100320722340100009",220,"7",16,13,79,71,16,12,13,191
"100320207290280304",220,"0",11,16,77,70,15,18,13,193
"110111236132506606",220,"50",11,17,71,78,16,16,11,192
"100320722340602013",220,"5",14,10,76,59,24,22,15,196
"100320735380000403",220,"1",10,17,79,76,9,12,17,193
"100320516710024611",220,"5",13,13,81,72,14,10,17,194
"100320626800008512",220,"7",9,8,74,72,21,15,21,203
"100320722541102411",220,"6",14,12,72,64,16,21,21,194
"100320514940001606",220,"3",13,4,77,73,23,13,17,203
"100320127940011302",220,"4",15,11,71,66,22,19,16,194
"100320308210012301",220,"3",6,14,77,73,17,19,14,200
"100320309230800202",220,"9",12,7,61,85,15,18,22,201
"100320207290100718",220,"2",15,9,74,68,19,16,19,196
"100320724422105015",220,"4",10,12,91,61,8,23,15,198
"100320516710024506",220,"7",16,11,71,71,18,19,14,193
"100320825400002007",181,"0",7,9,72,61,10,13,9,165
"100320309400901907",220,"6",10,12,69,81,13,19,16,198
"100320208200040245",220,"3",10,10,81,82,7,19,11,200
"100320127940022209",220,"5",12,15,68,72,22,21,10,193
"100320735380000503",220,"2",7,12,68,80,20,15,18,201
"100320208203004511",220,"1",10,16,75,78,17,14,10,194
"100320227430000221",220,"2",14,7,80,65,19,17,18,199
"100320309520903127",220,"0",11,14,76,78,12,15,14,195
"100320208202502811",220,"0",6,9,69,81,19,19,17,205
"100320309660904706",220,"5",13,7,67,78,15,18,22,200
"100320421950000201",223,"3",5,11,81,77,11,13,25,207
"100320722552541104",220,"0",7,10,80,70,15,21,17,203
"100320825420000101",120,"9",8,2,34,40,11,14,11,110
"100320134220000102",128,"1",6,10,41,46,11,3,11,112
"100320723251300105",220,"7",15,16,78,78,7,9,17,189
"100320825260001314",80,"0",3,5,26,26,7,6,7,72
"100320309420902111",220,"6",10,17,75,74,12,24,8,193
"100320420590009708",220,"5",9,8,78,83,15,14,13,203
"100320740402537102",73,"0",1,6,28,26,5,1,6,66
"100320723172567002",120,"0",2,2,39,52,11,6,8,116
"100320207290110312",220,"1",10,12,71,76,19,18,14,198
"110111041382506305",220,"54",13,13,68,81,14,16,15,194
"100320722340400012",220,"5",17,17,70,73,21,14,8,186
"100320207292504609",220,"5",12,8,66,86,21,13,14,200
"100320722340700719",220,"4",11,10,83,69,15,15,17,199
"100320420590014508",187,"1",13,10,66,63,14,9,12,164
"100320205180233803",26,"0",1,1,10,9,3,1,1,24
"100320203580292201",220,"3",7,17,80,73,24,7,12,196
"110118540732530305",220,"0",14,8,76,75,14,14,19,198
"100320421870000201",159,"3",12,10,54,50,14,15,4,137
"100320626800011002",220,"11",12,7,73,77,16,16,19,201
"100320208200260608",220,"0",8,11,70,77,14,21,19,201
"100320208200220232",220,"3",7,11,76,76,15,16,19,202
"100320308510301303",203,"2",12,4,58,73,15,17,24,187
"100320232310802101",220,"3",20,9,62,85,20,12,12,191
"100320827840001003",220,"11",11,13,72,76,23,15,10,196
"100320518410046704",220,"0",11,13,76,74,17,16,13,196
"100320207290270129",25,"0",1,1,7,8,2,3,3,23
"100320825750000101",220,"5",8,10,78,75,19,11,19,202
"100320722342547015",220,"2",9,8,83,74,16,17,13,203
"100320626803105509",220,"6",10,9,82,70,19,13,17,201
"100320728561104116",220,"0",11,16,77,64,19,17,16,193
"100320114910000102",79,"1",4,4,26,25,9,5,6,71
"100320722340700725",220,"2",10,10,79,75,13,14,19,200
"100320420590010201",220,"2",7,11,87,60,20,14,21,202
"100320309950103003",220,"3",13,16,65,81,16,16,13,191
"100320420590011201",220,"3",16,9,75,77,10,13,20,195
"100320207290110414",23,"0",0,1,8,9,3,1,1,22
"100320740272535501",167,"1",8,6,62,54,16,14,7,153
"100320207290250429",220,"2",11,7,78,77,15,19,13,202
"100320207293003601",220,"7",11,10,89,70,8,14,18,199
"100320516713114003",220,"7",15,11,74,73,15,17,15,194
"100320208203004514",127,"1",2,6,42,49,10,5,13,119
"100320722341002601",220,"1",8,11,64,87,12,22,16,201
"100320208200030306",220,"1",9,12,78,73,13,17,18,199
"100320127570000101",43,"2",0,2,15,15,6,1,4,41
"100320308210019412",220,"5",10,13,71,72,14,18,22,197
"100320205582579403",70,"2",5,5,30,20,4,4,2,60
"110118743752608701",220,"0",8,9,67,76,23,19,18,203
"100320201392578001",166,"3",8,10,61,52,16,9,10,148
"100320530823115905",220,"9",11,11,71,71,18,17,21,198
"100320724422100606",220,"10",10,12,80,71,11,23,13,198
"100320113310000205",220,"13",9,17,81,63,15,17,18,194
"100320420590008201",220,"4",7,8,72,79,17,10,27,205
"100320208200060133",220,"1",14,11,71,83,17,9,15,195
"100320127942503108",220,"0",8,13,76,77,13,14,19,199
"100320309420902124",220,"4",11,5,78,77,16,14,19,204
"100320207290020407",220,"2",11,9,71,81,22,7,19,200
"100320309820101708",220,"1",9,8,78,69,14,22,20,203
"100320308650400112",77,"3",2,3,20,34,6,4,8,72
"100320208202503801",220,"1",10,6,80,79,11,19,15,204
"100320825260000103",220,"7",11,11,81,73,21,8,15,198
"100320722371100305",220,"4",9,14,73,82,11,15,16,197
"100320515500011802",220,"7",13,11,88,63,13,11,21,196
"100320722340100503",220,"8",9,12,77,62,21,13,26,199
"100320515940016501",220,"2",11,9,68,83,16,16,17,200
"100320420592562815",220,"5",9,11,63,80,17,27,13,200
"100320420592503605",220,"3",9,15,83,73,17,7,16,196
"100320724840001604",220,"3",13,11,74,74,17,12,19,196
"100320722503204305",220,"6",8,15,93,62,15,16,11,197
"100320530420053102",31,"4",1,1,9,13,0,6,1,29
"100320208202533602",220,"0",8,11,77,77,18,14,15,201
"100320206012579810",177,"2",10,6,65,63,10,11,12,161
"100320421010000201",186,"2",13,9,61,71,13,7,12,164
"100320308210018730",220,"3",19,12,75,71,14,13,16,189
"100320518413113705",220,"14",11,6,78,70,18,18,19,203
"100320722340100114",220,"5",8,9,76,71,16,22,18,203
"100320619770000806",220,"2",9,11,67,83,19,23,8,200
"100320208200050418",220,"6",11,10,78,76,14,13,18,199
"110111036112505504",220,"62",15,9,75,66,24,14,17,196
"100320309590905308",220,"4",13,11,68,73,21,12,22,196
"100320208200120208",220,"5",9,14,79,73,17,16,12,197
"100320722341109408",220,"1",6,11,72,86,15,19,11,203
"100320208202502819",220,"3",12,11,60,82,23,20,12,197
"100320626800006715",220,"4",9,8,78,80,12,19,14,203
"100320208200260125",220,"2",12,12,71,84,9,21,11,196
"100320237220000101",86,"0",4,3,32,32,4,5,6,79
"100320232330802003",220,"7",10,16,74,72,15,18,15,194
"100320722340700919",220,"7",10,10,69,77,20,16,18,200
"100320207292504708",220,"6",8,13,69,80,20,14,16,199
"100320309750101033",220,"5",16,13,83,63,17,13,15,191
"100320722340401602",220,"11",9,15,67,75,17,17,20,196
"100320137180000101",145,"1",6,8,47,50,12,12,10,131
"100320530310051401",220,"8",13,13,76,75,9,15,19,194
"100320722341105002",220,"8",12,8,74,61,28,18,19,200
"100320309342503902",220,"4",11,11,85,58,24,10,21,198
"100320207290110109",220,"4",18,10,72,77,10,8,25,192
"100320308210013318",220,"5",11,9,70,81,17,17,15,200
"100320308212592205",220,"0",7,13,70,74,14,21,21,200
"100320308210010919",220,"3",14,9,78,72,17,16,14,197
"100320309120700501",220,"0",12,7,77,76,24,11,13,201
"100320722340900004",220,"4",9,7,87,77,12,17,11,204
"100320722340600333",220,"7",10,11,71,81,14,19,14,199
"100320127940040319",220,"3",5,16,77,74,14,20,14,199
"100320722342544003",225,"0",18,14,66,80,16,18,13,193
"100320517780036809",220,"7",15,9,76,60,17,19,24,196
"100320311040160613",220,"2",9,12,78,76,18,14,13,199
"100320722460100409",220,"9",10,7,79,76,18,11,19,203
"100320207290120409",220,"6",11,15,68,77,18,17,14,194
"100320208200050516",220,"2",10,7,77,86,13,13,14,203
"100320841712556601",220,"0",5,14,87,72,15,15,12,201
"100320826120000201",220,"10",11,8,71,90,10,12,18,201
"100320308210015112",220,"11",10,11,79,75,15,16,14,199
"100320515300008905",220,"2",10,12,77,59,16,20,26,198
